Array,Site_Name,Survey_Days,Latitude,Longitude,Time_Zone,Year,Humans_Per_Camera,Humans_Per_Camera_Per_Day
CA_Forest_Humboldt,CA_Forest_Humboldt_14,20,41.30504,-124.01562,America/Los_Angeles,2019,2,0.1
CA_Forest_Humboldt,CA_Forest_Humboldt_16,29,41.3058,-124.01984,America/Los_Angeles,2019,3,0.103448275862069
CA_Forest_Humboldt,CA_Forest_Humboldt_17,29,41.30658,-124.02187,America/Los_Angeles,2019,3,0.103448275862069
CA_Forest_Humboldt,CA_Forest_Humboldt_18,29,41.30835,-124.02464,America/Los_Angeles,2019,2,0.0689655172413793
CA_Forest_Humboldt,CA_Forest_Humboldt_2,20,41.30433,-124.01348,America/Los_Angeles,2019,2,0.1
CA_Forest_Humboldt,CA_Forest_Humboldt_3,20,41.30166,-124.01341,America/Los_Angeles,2019,3,0.15
CA_Forest_Humboldt,CA_Forest_Humboldt_4,20,41.30047,-124.01103,America/Los_Angeles,2019,3,0.15
CA_Forest_Humboldt,CA_Forest_Humboldt_5,45,41.2844,-124.00714,America/Los_Angeles,2019,6,0.133333333333333
CA_Forest_Humboldt,CA_Forest_Humboldt_6,37,41.2827,-124.00808,America/Los_Angeles,2019,2,0.0540540540540541
CA_Forest_Humboldt,CA_Forest_Humboldt_7,45,41.2848,-124.00429,America/Los_Angeles,2019,3,0.0666666666666667
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_1,37,38.58762,-122.72356,America/Los_Angeles,2019,2,0.0540540540540541
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_10,15,38.59622,-122.71297,America/Los_Angeles,2019,2,0.133333333333333
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_11,12,38.60502,-122.70084,America/Los_Angeles,2019,2,0.166666666666667
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_12,36,38.60535,-122.72408,America/Los_Angeles,2019,3,0.0833333333333333
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_13,51,38.60513,-122.71257,America/Los_Angeles,2019,3,0.0588235294117647
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_2,39,38.58716,-122.70148,America/Los_Angeles,2019,2,0.0512820512820513
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_3,38,38.58714,-122.68969,America/Los_Angeles,2019,2,0.0526315789473684
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_5,38,38.57804,-122.68997,America/Los_Angeles,2019,1,0.0263157894736842
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_6,40,38.56842,-122.7361,America/Los_Angeles,2019,4,0.1
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_7,41,38.59623,-122.72451,America/Los_Angeles,2019,3,0.0731707317073171
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_8,20,38.5966,-122.73527,America/Los_Angeles,2019,0,0
CA_Forest_Pepperwood_Preserve,CA_Forest_Pepperwood_Preserve_9,41,38.56914,-122.72416,America/Los_Angeles,2019,1,0.024390243902439
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_1,17,37.36991,-119.67375,America/Los_Angeles,2019,2,0.117647058823529
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_10,28,37.37062,-119.68237,America/Los_Angeles,2019,2,0.0714285714285714
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_11,56,37.363,-119.69463,America/Los_Angeles,2019,8,0.142857142857143
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_2,27,37.36519,-119.69414,America/Los_Angeles,2019,1,0.037037037037037
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_3,56,37.36256,-119.69152,America/Los_Angeles,2019,16,0.285714285714286
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_4,56,37.36192,-119.68836,America/Los_Angeles,2019,4,0.0714285714285714
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_5,55,37.36185,-119.68449,America/Los_Angeles,2019,5,0.0909090909090909
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_6,56,37.36478,-119.68007,America/Los_Angeles,2019,9,0.160714285714286
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_7,56,37.36906,-119.67689,America/Los_Angeles,2019,7,0.125
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_8,56,37.36697,-119.6736,America/Los_Angeles,2019,8,0.142857142857143
CA_Forest_Sierra Nevada,CA_Forest_Sierra Nevada_9,56,37.36815,-119.67053,America/Los_Angeles,2019,4,0.0714285714285714
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_10,58,36.86104,-119.84094,America/Los_Angeles,2019,26,0.448275862068966
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_11,58,36.8603,-119.84312,America/Los_Angeles,2019,11,0.189655172413793
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_12,58,36.860393,-119.846157,America/Los_Angeles,2019,14,0.241379310344828
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_13,31,36.85321,-119.85199,America/Los_Angeles,2019,7,0.225806451612903
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_14,31,36.85285,-119.85772,America/Los_Angeles,2019,4,0.129032258064516
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_15,58,36.8584,-119.84207,America/Los_Angeles,2019,8,0.137931034482759
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_16,27,36.85683,-119.84547,America/Los_Angeles,2019,12,0.444444444444444
CA_Riparian_San_Joaquin,CA_Riparian_San_Joaquin_17,27,36.85886,-119.84505,America/Los_Angeles,2019,7,0.259259259259259
